id_calle,orden_carga,nombre_calle,observacion_calle
1367,1366,Calle 1366,"Chacras ""Oeste"" - Entre Mzas 243 Y 242"
1368,1367,Avenida 1367,Acceso Sur - Oeste Mzas 152 A 160
1369,1368,Calle 1368,Acceso Sur - Entre Mzas 158 Y 159
1370,1369,Calle 1369,Acceso Sur - Entre Mzas 154 Y 158
1371,1370,Calle 1370,Acceso Sur - Entre Mzas 154 A 160
1372,1371,Calle 1371,Acceso Sur - Entre Mzas 154 Y 155
1373,1372,Calle 1372,Acceso Sur - Entre Parcelas 20 Y 21
1374,1373,Calle 1373,"Chacras ""Los Tres Pinos"" - Entre Mzo 85 Y Mza 135"
1375,1374,Calle 1374,"Chacras ""Los Tres Pinos"" - Entre Mza 121 Y Mzo 87"
1376,1375,Calle 1375,"Chacras ""Los Tres Pinos"" - Entre Mza 122 Y Mzo 87"
1377,1376,Calle 1376,"Chacras ""Los Tres Pinos"" - Entre Mzas 122 A 124"
1378,1377,Calle 1377,"Chacras ""Los Tres Pinos"" - Entre Mzas 123 Y 125"
1379,1378,Calle 1378,"Chacras ""Los Tres Pinos"" - Entre Mzas 125 A 127"
1380,1379,Calle 1379,"Chacras ""Los Tres Pinos"" - Entre Mzas 126, 127 Y Parcela 36"
1381,1380,Calle 1380,"Chacras ""Los Tres Pinos"" - Entre Mzas 124, 122 Y Mzo 87"
1382,1381,Calle 1381,"Chacras ""Los Tres Pinos"" - Entre Mzas 123 A 125"
1383,1382,Calle 1382,"Chacras ""Los Tres Pinos"" - Entre Mzas 123, 125, 127 Y 128"
1384,1383,Calle 1383,Bella Vista Sur - Macizo 4
1385,1384,Calle 1384,"Chacras ""Oeste"" - Entre Mzas 254 Y 255"
1386,1385,Calle 1385,"Acceso Sur - Chacras ""Sur"""
1387,1386,Calle 1386,General Enrique Mosconi - Entre Mzo 100 Y Mza 107  (Pcia.)
1388,1501,"Cervantes Saavedra , Miguel De",Presidente Roberto M. Ortiz
1389,1502,"Fernandez Moreno , Baldomero",Presidente Roberto M. Ortiz
1390,1503,"Marti , Jose",Presiente Roberto M. Ortiz
1391,1504,"Benavente , Jacinto",Presidente Roberto M. Ortiz
1392,1505,La Patria,Presidente Roberto M. Ortiz
1393,1506,"Paz , General",Presidente Roberto M. Ortiz
1394,1507,"Beiro , Francisco",Presidente Roberto M. Ortiz
1395,1508,"Lozada , Saluztio",Presidente Roberto M. Ortiz
1396,1509,"Del Campo , Estanislao",Presidente Roberto M. Ortiz
1397,1510,"Conesa , General",Presidente Roberto M. Ortiz
1398,1511,Estacion Diadema Argentina,Presidente Roberto M. Ortiz
1399,1512,"Güiraldes , Ricardo",Presidente Roberto M. Ortiz
1400,1513,Estacion Empalme Astra,Presidente Roberto M. Ortiz
1401,1514,"Mistral , Gabriela",Presidente Roberto M. Ortiz
1402,1515,Segurola,Presidente Roberto M. Ortiz
1403,1516,Estacion Talleres,Presidente Roberto M. Ortiz
1404,1517,Alvarez Jonte,Presidente Roberto M. Ortiz
1405,1518,"Storni , Alfonsina",Presidente Roberto M. Ortiz
1406,1519,"Rojas , Ricardo",Presidente Roberto M. Ortiz
1407,1520,"Larreta , Enrique",Presidente Roberto M. Ortiz
1408,1521,Lope de Vega,Presidente Roberto M. Ortiz
1409,1522,"Galetto de Abad , Margarita",Presidente Roberto M. Ortiz
1410,1523,"Perea , Edmundo",Presidente Roberto M. Ortiz
1411,1524,Estacion Holdich,Presidente Roberto M. Ortiz
1412,1525,Estacion Cañadon Lagarto,Presidente Roberto M. Ortiz
1413,1526,Nazca,Presidente Roberto M. Ortiz
1414,1527,Gaona,Presidente Roberto M. Ortiz
1415,1528,Ferrocarril Patagonico,Presidente Roberto M. Ortiz
1416,1529,Reconquista,Presidente Roberto M. Ortiz
1417,1530,Del Parque,Presidente Roberto M. Ortiz - Las Orquideas
1418,1531,Soldado Argentino,Las Orquideas
1419,1532,"Sanfedele , Felix",Las Orquideas
1420,1533,Los Inmigrantes,Las Orquideas
1421,1534,Ferrocarril General Urquiza,Presidente Roberto M. Ortiz
1422,1535,Ferrocarril General San Martin,Presidente Roberto M. Ortiz
1423,1536,"Barcelo , Jose Osvaldo",Presidente Roberto M. Ortiz
1424,1537,"Alustiza , Oscar Doctor",Presidente Roberto M. Ortiz
1425,1538,Ferrocarril General Mitre,Presidente Roberto M. Ortiz
1426,1539,"Fernandez , Virgilio",Presidente Roberto M. Ortiz
1427,1540,Ferrocarril General Roca,Presidente Roberto M. Ortiz
1428,1541,Ferrocarril General Belgrano,Presidente Roberto M. Ortiz
1429,1542,Estacion Valle Hermoso,Presidente Roberto M. Ortiz
1430,1543,"Colciago , Antonio",Presidente Roberto M. Ortiz
1431,1544,"Uroz , Rafael",Presidente Roberto M. Ortiz
1432,1545,"Mendoza , Felix",Presidente Roberto M. Ortiz
1433,1546,Ferrocarriles Argentinos,Presidente Roberto M. Ortiz
1434,1547,Salguero,Presidente Roberto M. Ortiz
1435,1548,"Gutierrez , Ricardo",Presidente Roberto M. Ortiz
1436,1549,"Ingenieros , Jose",Presidente Roberto M. Ortiz
1437,1550,"Hornos , General",Presidente Roberto M. Ortiz
1438,1551,"Garcia Lorca , Federico",Presidente Roberto M. Ortiz
1439,1552,"Calderon de La Barca , Pedro",Presidente Roberto M. Ortiz
1440,1553,"Casas Noblega , Rosa",Presidente Roberto M. Ortiz
1441,1554,"Grossari , Juan",Presidente Roberto M .Ortiz
1442,1555,Los Patagonicos,Presidente Roberto M. Ortiz
1443,1556,Dean Funes,Las Orquideas
1444,1557,"Humphreys , Florencio",Las Orquideas
1445,1558,Puerto Argentino,Presidente Roberto M. Ortiz
1446,1559,Pavon,Presidente Roberto M. Ortiz
1447,1560,Arenales,Presidente Roberto M. Ortiz
1448,1561,Maria Santisima,Presiente Roberto M. Ortiz
1449,1562,El Autovia,Presidente Roberto M. Ortiz
1450,1563,"Varas , Estanislao",Presidente Roberto M. Ortiz
1451,1564,"Sahdi , Alfredo",Las Orquideas
1452,1565,"Cabezas , Eduardo",Las Orquideas
1453,1566,"Molina Campos , Florencio",Las Orquideas
1454,1567,"Rollan , Benjamin",Las Orquideas
1455,1568,Santamaria,Las Orquideas
1456,1569,Los Petroleros,Las Orquideas
1457,1570,"Valeff , Antonio",Las Orquideas
1458,1571,Los Ferroviarios,Las Orquideas
1459,1572,"Diaz , Celedonio",Las Orquideas
1460,1573,Los Sargentos,Las Orquideas
1461,1574,"Cortazar , Julio",Las Orquideas
1462,1575,23 de Septiembre,Las Orquideas
1463,1576,"Terraza , Baldomero",Las Orquideas
1464,1577,"Zabalo , Juan",Las Orquideas
1465,1578,4 de Noviembre,Las Orquideas
1466,1579,Los Boyeros,Presidente Roberto M. Ortiz
1467,1580,"Cambareri , Jose",Presidente Roberto M. Ortiz
1468,1581,"Matosin , Luis Rene",Presidente Roberto M. Ortiz
1469,1582,"Garcia Marcet , Juan",Presidente Roberto M. Ortiz
1470,1583,"Trifonoff , Teodoro",Presidente Roberto M. Ortiz
1471,1584,"Granzon , Pedro",Las Orquideas
1472,1585,"Esciolaza , Roman",Las Orquideas
1473,1586,"Gonzalez Basaldua , Luis Alberto",Las Orquideas
1474,1587,Pasaje 1587,Presidente Roberto M. Ortiz - Mza. 43
1475,1588,Calle 1588,Presidente Roberto M. Ortiz - Mza. 1 Y 15 - Sec. 3
1476,1589,Calle 1589,Presidente Roberto M. Ortiz - Entre Mza. 96 Y 28 (Pcia.)
1477,1590,Calle 1590,"Presidente Roberto M. Ortiz - Noroeste Mzo. 8 (""Usina"")"
1478,1591,"Fontanarrosa , Roberto",Presidente Roberto M. Ortiz
1479,1592,"Contreras , Antonio",Presidente Roberto M. Ortiz
1480,1593,"Rodriguez Gallardo , Alfredo",Presidente Roberto M. Ortiz
1481,1594,"Cesarini , Humberto Rodolfo",Presidente Roberto M. Ortiz
1482,1595,"Salva , Isidro Don",Presidente Roberto M. Ortiz
1483,1596,"Vernet , Luis",Presidente Roberto M. Ortiz
1484,1597,"Agüero , Edmundo Epifanio",Presidente Roberto M. Ortiz
1485,1598,"Chavez , Sergio",Presidente Roberto M. Ortiz
1486,1599,Caldas,Presidente Roberto M. Ortiz
1487,1600,Calle 1600,Presidente R. M. Ortiz - Entre Albergue Universitario Y Quintas
1488,1601,Pasaje 1601,Presidente Roberto M. Ortiz - Oeste Mza. 15 - Sector 3
1489,1602,"Rain , Jorge Omar",Presidente Roberto M. Ortiz
1490,1603,"Rodriguez , Daniel",Presidente Roberto M. Ortiz
1491,1604,Calle 1604,Presidente Roberto M. Ortiz - Entre Mza. 87 Y Mzo. 88
1492,1605,Calle 1605,Presidente Roberto M. Ortiz - Noreste Mza. 52 - Sector 2
1493,1606,Calle 1606,Presidente Roberto M. Ortiz - Mzo. 98
1494,1607,"Casamiquela , Rodolfo",Presidente Roberto M. Ortiz
1495,1608,"Varas , Manuel",Presidente Roberto M. Ortiz
1496,1609,"Torres , Carmelo",Presidente Roberto M. Ortiz
1497,1610,Calle 1610,"Presidente R.M. Ortiz - Entre Mza. 63 Y 64 - Ex Ev , Sector 2"
1498,1611,"Quiliñan , Fermin",Presidente Roberto M. Ortiz
1499,1612,"Nuñez de Narvaez , Viola",Presidente Roberto M. Ortiz
1500,1613,"Desimone , Ernesto Julio",Presidente Roberto M. Ortiz
1501,1614,"Carrizo , Leopoldo",Presidente Roberto M. Ortiz
1502,1615,"Cherenichenko , Fedora",Presidente Roberto M. Ortiz
1503,1616,"Gonzalez , Ortilio O. Comisario General",Presidente Roberto M. Ortiz
1504,1617,"Vergara , Carolina",Presidente Roberto M. Ortiz
1505,1618,"Arizabalo , Bautista",Presidente Roberto M. Ortiz
1506,1619,"Vera Peñaloza , Rosario",Las Orquideas
1507,1620,"Alfonsin , Presidente Raul Ricardo",Presidente Roberto M. Ortiz - Don Bosco
1508,1621,"Paez , Rodolfo",Presidente Roberto M. Ortiz
1509,1622,"Veleff , Andres",Presidente Roberto M. Ortiz
1510,1623,"Cordoba , Froilan",Presidente Roberto M. Ortiz
1511,1624,"Aleman , Etelvina",Presidente Roberto M. Ortiz
1512,1625,Calle 1625,Presidente Roberto M. Ortiz - Entre Mzas. 67 Y 68
1513,1626,"Mateff , Mateo",Presidente Roberto M. Ortiz
1514,1627,"Roberts , Dominciano",Presidente Roberto M. Ortiz
1515,1628,Juan del Puente,Las Orquideas
1516,1629,Calle 1629,"Las Orquideas - "" Extensión 1 """
1517,1630,Calle 1630,"Las Orquideas - "" Extensión 1 """
1518,1631,Calle 1631,"Las Orquideas - "" Extensión 1 """
1519,1632,Calle 1632,"Las Orquideas - "" Extensión 1 """
1520,1633,Calle 1633,"Las Orquideas - "" Extensión 1 """
1521,1634,Calle 1634,"Las Orquideas - "" Extensión 1 """
1522,1635,"Orive , Andres",Las Orquideas
1523,1636,La Luisa,Las Orquideas
1524,1637,"Bassi , Renee Angela",Las Orquideas
1525,1638,"Silva de Bakirdgis , Gregoria",Las Orquideas
1526,1639,Calle 1639,"Las Orquideas - "" Extensión 1 """
1527,1640,"Quinquela Martin , Benito",Las Orquideas
1528,1641,"Hernandez , Salustio",Presidente Roberto M. Ortiz
1529,1642,"Bautista , Antonia",Presidente Roberto M. Ortiz
1530,1643,"Peralta , Cirilo",Presidente Roberto M. Ortiz
1531,1644,"Da Cruz Ponte , Juan Felix",Presidente Roberto M. Ortiz
1532,1645,"Uroz , Diego",Presidente Roberto M. Ortiz
1533,1646,"Zarate , Elba",Presidente Roberto M. Ortiz
1534,1647,"Uria , Noemi",Presidente Roberto M. Ortiz
1535,1648,"Nacer , Rodolfo",Presidente Roberto M. Ortiz
1536,1649,"Casares , Justa Josefa",Presidente Roberto M. Ortiz
1537,1650,"Robledo , Emilse",Presidente Roberto M. Ortiz
1538,1651,"Fernandez , Antonio",Presidente Roberto M. Ortiz
1539,1652,"Giacoponi , Franca",Presidente Roberto M. Ortiz
1540,1653,"Montoya , Maria Filomena",Presidente Roberto M. Ortiz
1541,1654,"Ruiz , Jose Patricio",Presidente Roberto M. Ortiz
1542,1655,"Bruscoli , Flavio",Presidente Roberto M. Ortiz
1543,1656,"Curan , Hugo",Presidente Roberto M. Ortiz
1544,1657,"Ochoa , Celia",Presidente Roberto M. Ortiz
1545,1658,"Fiorani , Fiorella",Presidente Roberto M. Ortiz
1546,1659,"Hernandez , Americo",Presidente Roberto M. Ortiz
1547,1660,"Roberts , Marcos",Presidente Roberto M. Ortiz
1548,1661,"Bautista , Juan Manuel",Presidente Roberto M. Ortiz
1549,1662,"Boyer , Carlos Hector",Presidente Roberto M. Ortiz
1550,1663,"Soto , Segundo",Presidente Roberto M. Ortiz
1551,1664,"Galeano , Pedro",Presidente Roberto M. Ortiz
1552,1665,Calle 1665,Presidente Roberto M. Ortiz - Entre Parcelas 5 Y 10 (C.4 - S.10)
1553,1666,Calle 1666,Presidente Roberto M. Ortiz - Noreste Mza. 3 - Sector 1
1554,1667,Calle 1667,Presidente Roberto M. Ortiz - Noreste Mza. 52 - Sector 2
1555,1668,Calle 1668,Presidente Roberto M. Ortiz - Noreste Mza. 52 - Sector 2
1556,1669,Calle 1669,"Las Orquideas - "" Extensión 2 """
1557,1670,Calle 1670,"Las Orquideas - "" Extensión 2 """
1558,1671,Calle 1671,"Las Orquideas - "" Extensión 2 """
1559,1672,Calle 1672,"Las Orquideas - "" Extensión 2 """
1560,1673,Pasaje 1673,Presidente Roberto M. Ortiz - Mza. 31 - Sector 2
1561,1674,Los Pumas,Presidente Roberto M. Ortiz
1562,1675,Los Flamencos,Presidente Roberto M. Ortiz
1563,1676,Los Cormoranes,Presidente Roberto M. Ortiz
1564,1677,Los Albatros,Presidente Roberto M. Ortiz
1565,1678,Los Zorros,Presidente Roberto M. Ortiz
1566,1679,Las Bandurrias,Presidente Roberto M. Ortiz
1567,1680,Los Gorriones,Presidente Roberto M. Ortiz
1568,1681,Los Cauquenes,Presidente Roberto M. Ortiz
1569,1682,Lobo Marino,Presidente Roberto M. Ortiz
1570,1683,Los Pingüinos,Presidente Roberto M. Ortiz
1571,1684,Los Choiques,Presidente Roberto M. Ortiz
1572,1685,Los Teros,Presidente Roberto M. Ortiz
1573,1686,Calle 1686,Las Orquideas - Entre Mzas. 174 Y 173
1574,1687,Calle 1687,Las Orquideas - Entre Mzas. 173 Y 172
1575,1688,Calle 1688,Las Orquideas - Entre Mzas. 172 Y 171
1576,1689,Calle 1689,Las Orquideas - Entre Mzas. 171 Y 170
1577,1690,Calle 1690,Las Orquideas - Norte Mzas. 169 A 171
1578,1691,Calle 1691,"Las Orquideas - Entre Mzas. 169 , 172 Y 173"
1579,1692,Calle 1692,"Las Orquideas - Entre Mzas. 168 , 169 Y 174"
1580,1693,Las Liebres,Presidente Roberto M. Ortiz
1581,1694,Los Delfines,Presidente Roberto M. Ortiz
1582,1695,Calle 1695,Presidente Roberto M. Ortiz - Entre Mzo. 98 Y Mza. 180
1583,1696,"Irigaray de Clarke , Irene",Presidente Roberto M. Ortiz
1584,1697,Pasaje 1697,Presidente Roberto M. Ortiz - Mza. 193 - En Trámite
1585,1698,Pasaje 1698,Presidente Roberto M. Ortiz - Mza. 193 - En Trámite
1586,1699,Calle 1699,Presidente Roberto M. Ortiz - Entre Mza. 193 Y Mzo. 98
1587,1700,"Gomez , Norberto",Presidente Roberto M. Ortiz
1588,1701,"Azcuenaga , Miguel De",Prospero Palazzo
1589,1702,"Matheu , Domingo",Prospero Palazzo
1590,1703,"Larrea , Juan",Prospero Palazzo
1591,1704,"Sarratea , Manuel De",Prospero Palazzo
1592,1705,"Candelaria , Luis Teniente",Prospero Palazzo
1593,1706,"Cross , Ricardo",Prospero Palazzo
1594,1707,"Zanni , Pedro Capitan",Prospero Palazzo
1595,1708,"Torrent , Gustavo Cadete",Prospero Palazzo
1596,1709,"Tesso , Arturo",Prospero Palazzo
1597,1710,"Davies , Tomas Observador",Prospero Palazzo
1598,1711,"Ortiz , Rocio Escribano",Prospero Palazzo
1599,1712,Fuerza Aerea Argentina,Prospero Palazzo
1600,1713,"Marambio , Vicecomodoro",Prospero Palazzo
1601,1714,Lituania,Prospero Palazzo
1602,1715,Güemes,Prospero Palazzo
1603,1716,Yapeyu,Prospero Palazzo
1604,1717,Nuestra Señora de Loreto,Prospero Palazzo
1605,1718,Reconquista,Prospero Palazzo
1606,1719,"Vanesia , Gerardo J. L. Teniente",Prospero Palazzo
1607,1720,"Alvarez , Teniente",Prospero Palazzo
1608,1721,"Garcia , Capitan",Prospero Palazzo
1609,1722,"Bolivar , Simon",Prospero Palazzo
1610,1723,"Varando , Alferez",Prospero Palazzo
1611,1724,"Mermoz , Jean",Prospero Palazzo
1612,1725,Saint Exupery,Prospero Palazzo
1613,1726,"Almonacid , Vicente",Prospero Palazzo
1614,1727,Antartida Argentina,Prospero Palazzo
1615,1728,"Lazo , Auxiliar",Prospero Palazzo
1616,1729,Cruz del Sur,Prospero Palazzo
1617,1730,Balcarce,Prospero Palazzo
1618,1731,"Medina , Cabo 1º",Prospero Palazzo
1619,1732,Las Heras,Prospero Palazzo
1620,1733,"Orione , Felix Teniente",Prospero Palazzo
1621,1734,"Matienzo , Benjamin Teniente",Prospero Palazzo
1622,1735,1º de Noviembre,Prospero Palazzo
1623,1736,"Cambaceres , Luro",Prospero Palazzo
1624,1737,"Muñoz , Jorge Vicecomodoro",Prospero Palazzo
1625,1738,"Gonzalez , Capitan",Prospero Palazzo
1626,1739,Lineas Aereas del Estado,Prospero Palazzo
1627,1740,Victoria,Prospero Palazzo
1628,1741,"Merlo , Teniente",Prospero Palazzo
1629,1742,San Lorenzo,Prospero Palazzo
1630,1743,Junin,Prospero Palazzo
1631,1744,Ayacucho,Prospero Palazzo
1632,1745,"Paso , Juan Jose",Prospero Palazzo
1633,1746,"Fels , Teodoro",Prospero Palazzo
1634,1747,Ushuaia,Prospero Palazzo
1635,1748,Alas Argentinas,Prospero Palazzo
1636,1749,"Lavalle , Juan General",Prospero Palazzo
1637,1750,"Zarate , Hipolito",Prospero Palazzo
1638,1751,"Andreff , Trifon",Prospero Palazzo
1639,1752,"Sarto , Capitan",Prospero Palazzo
1640,1753,"Gonzalez , Mariano Doctor",Prospero Palazzo
1641,1754,Calle 1754,Prospero Palazzo - Fracción D Y E
1642,1755,Calle 1755,Prospero Palazzo - Fracción D Y E
1643,1756,Calle 1756,Prospero Palazzo - Fracción D Y E
1644,1757,"Escalante , Juan Victor",Prospero Palazzo
1645,1758,"Maldonado , Jose",Prospero Palazzo
1646,1759,"Villegas , Jose Eliecer",Prospero Palazzo
1647,1760,"Contreras , Roque",Prospero Palazzo
1648,1761,"Cardenas Miranda , Francisco",Prospero Palazzo
1649,1762,"Huenchucheo , Ramon",Prospero Palazzo
1650,1763,"Sandoval , Jose",Prospero Palazzo
1651,1764,"Perez Salazar , Amin",Prospero Palazzo
1652,1765,"Chacoma , Gerardo",Prospero Palazzo
1653,1766,"Arancibia , Javier",Prospero Palazzo
1654,1767,"Z'birka , Francisca",Prospero Palazzo
1655,1768,Calle 1768,Prospero Palazzo - Sur Mzas. 161 A 165
1656,1769,Calle 1769,Prospero Palazzo - Entre Las Mzas. 164 Y 165
1657,1770,Calle 1770,Prospero Palazzo - Noroeste Mzas. 161 A 166
1658,1771,Calle 1771,Prospero Palazzo - Entre Mzas 161 Y 162
1659,1772,Calle 1772,Prospero Palazzo - Entre Mzas 162 Y 163
1660,1773,Calle 1773,Prospero Palazzo - Entre Mzas 163 Y 165
1661,1774,Calle 1774,Prospero Palazzo - Entre Mzas 165 Y 166
1662,1775,Calle 1775,Prospero Palazzo - Entre Mzas 166 A 167
1663,1776,Calle 1776,Prospero Palazzo - Entre Mzas 175 A 176
1664,1777,Calle 1777,Prospero Palazzo - Extensión Sur Cancha de Palazzo
1665,1778,Calle 1778,Prospero Palazzo - Extensión Sur Cancha de Palazzo
1666,1779,Calle 1779,Prospero Palazzo - Extensión Sur Cancha de Palazzo
1667,1780,Calle 1780,"Prospero Palazzo - Entre Mzas. S, 89, 118 Y 119"
1668,1781,Calle 1781,"Prospero Palazzo - Entre Mzas. 118, 119 Y Parcelas 16 A 21"
1669,1782,Calle 1782,Prospero Palazzo - Entre Mza. 118 Y Parcela 15
1670,1783,Calle 1783,Prospero Palazzo - Entre Mzas. 118 Y 119
1671,1784,Calle 1784,Prospero Palazzo - Este Mzas. 89 Y 119
1672,1785,Calle 1785,Prospero Palazzo - Entre Mzas. 189 Y 193
1673,1786,Calle 1786,Prospero Palazzo - Noroeste Cementerio
1674,1787,Calle 1787,Las Orquideas - Entre Mzas. 196 Y 90
1675,1788,Calle 1788,Prospero Palazzo - Entre Mzas. 123 Y 122
1676,1789,Calle 1789,Prospero Palazzo - Sudoeste Mzo. 180
1677,1790,Calle 1790,Las Orquideas - Oeste Mza. 162
1678,1791,Calle 1791,Las Orquideas - Norte Mza. 162
1679,1792,Calle 1792,Prospero Palazzo - Entre Mzas. 198 Y Mza. 84 (Pcia.)
1680,1793,Calle 1793,Prospero Palazzo - Este Mza. 70
1681,1794,Pasaje 1794,Presidente Roberto M. Ortiz - Entre Mzas. 31 Y 32
1682,1795,Calle 1795,Presidente Roberto M. Ortiz - Entre Mza. 7 Y Mzo. 8
1683,1796,Calle 1796,Presidente Roberto M. Ortiz - Sudoeste Mza. 7
1684,1797,Calle 1797,Presidente Roberto M. Ortiz - Sur Mzo. 8
1685,1798,Pasaje Peatonal 1798,Presidente Roberto M. Ortiz - Noreste Mzas. 6 Y 7
1686,1799,Calle 1799,Presidente Roberto M. Ortiz - Norte Mza. 3
1687,1800,Calle 1800,Presidente Roberto M. Ortiz - Sur Mza. 56
1688,1801,Pasaje 1801,Presidente Roberto M. Ortiz - Entre Mzas. 56 Y 57
1689,1802,Calle 1802,Presidente Roberto M. Ortiz - Este Mza. 105  (C.4. - S.10)
1690,1803,Calle 1803,Presidente Roberto M. Ortiz - Norte Mza. 105  (C.4 - S.10)
1691,1804,Calle 1804,Presidente Roberto M. Ortiz - Entre Mzas. 114 A 117  (C.4-S.10)
1692,1805,Calle 1805,Presidente Roberto M. Ortiz - Entre Mzas. 112 A 121  (C.4-S.10)
1693,1806,Calle 1806,Presidente Roberto M. Ortiz - Entre Mzas. 118 A 122  (C.4-S.10)
1694,1807,Calle 1807,Presidente Roberto M. Ortiz - Sur Mzas. 118 A 122  (C.4-S.10)
1695,1808,Calle 1808,Presidente Roberto M. Ortiz - Entre Mzas. 112 Y 113  (C.4-S.10)
1696,1809,Calle 1809,Presidente Roberto M. Ortiz - Entre Mzas. 113 A 122  (C.4-S.10)
1697,1810,Calle 1810,Presidente Roberto M. Ortiz - Entre Mzas. 114 A 122  (C.4-S.10)
1698,1901,"Pizarro , Francisco",Ciudadela
1699,1902,Constitucion,Ciudadela
1700,1903,El Tobiano,Ciudadela
1701,1904,Cerro Catedral,Ciudadela
1702,1905,El Tronador,Ciudadela
1703,1906,"Hernandez , Jose",Ciudadela
1704,1907,Fitz Roy,Ciudadela
1705,1908,Pucara,Ciudadela
1706,1909,Tupungato,Ciudadela
1707,1910,Aconcagua,Ciudadela
1708,1911,Gorriti,Ciudadela
1709,1912,Colegiales,Ciudadela
1710,1913,Pico Salamanca,Ciudadela
1711,1914,1º de Mayo,Ciudadela
1712,1915,Independencia,Ciudadela
1713,1916,Los Alerces,Ciudadela
1714,1917,Los Andes,Ciudadela
1715,1918,Calle 1918,Gasoducto - Oeste Mza. 84
1716,1919,El Arriero,Ciudadela
1717,1920,El Ovejero,Ciudadela
1718,1921,El Domador,Ciudadela
1719,1922,La Pulperia,Ciudadela
1720,1923,El Baqueano,Ciudadela
1721,1924,"Burgueño , Juan Carlos",Ciudadela
1722,1925,"Gomez , Francisco",Ciudadela
1723,1926,El Payador,Ciudadela
1724,1927,La Tradicion,Ciudadela
1725,1928,El Chasqui,Ciudadela
1726,1929,Cancha Rayada,Gasoducto
1727,1930,America,Gasoducto
1728,1931,Los Incas,Gasoducto
1729,1932,"Vidal , Ramiro",Gasoducto
1730,1933,"Martinez , Eladio",Gasoducto
1731,1934,"Deipenau , Federico",Gasoducto
1732,1935,"Gallegos , Gregorio",Gasoducto
1733,1936,"Kosoblik , Pedro",Gasoducto
1734,1937,"Condinanzo , Carlos",Gasoducto
1735,1938,"Lazarte , Domingo",Gasoducto
1736,1939,"Bonafine , Melina",Gasoducto
1737,1940,"Cretton , Armando",Ciudadela
1738,1941,"Santos Villegas , Juan",Gasoducto
1739,1942,"Rodriguez , Mario",Gasoducto
1740,1943,Calle 1943,Ara San Juan - Sur Mzas. 112 Y 113
1741,1944,Calle 1944,Ara San Juan - Entre Mzas. 113 Y 111
1742,1945,Calle 1945,Ara San Juan - Entre Mzas. 108 A 111 Y Norte Mzas. 261 A 266
1743,1946,Calle 1946,Ara San Juan - Este Mzas. 113 Y 111
1744,1947,Calle 1947,Ara San Juan - Entre Mzas. 112 Y 113
1745,1948,Calle 1948,Ara San Juan - Entre Mzas. 110 Y 109
1746,1949,Calle 1949,Ara San Juan - Oeste Mza. 109
1747,1950,Calle 1950,Ara San Juan - Oeste Mza. 264
1748,1951,Calle 1951,Ara San Juan - Entre Mzas. 264 Y 265
1749,1952,Calle 1952,Ara San Juan - Entre Mzas. 265 Y 266
1750,1953,Calle 1953,Ara San Juan - Entre Mzas. 266 Y 261
1751,1954,Calle 1954,Ara San Juan - Entre Mzas. 261 Y 262
1752,1955,Calle 1955,Ara San Juan - Este Mza. 262
1753,1956,Calle 1956,Ara San Juan - Sudeste Mzas. 261 Y 262
1754,1957,Calle 1957,Padre Juan Corti - Sector Sudoeste Mza. A
1755,1958,Calle 1958,Ciudadela - Este Mza. 66
1756,1959,Calle 1959,Ciudadela - Sur Mza. 66
1757,1960,Calle 1960,Ciudadela - Entre Mzas. 65 Y 66
1758,1961,Calle 1961,Ciudadela - Oeste Mza. 65
1759,1962,Calle 1962,Ciudadela - Sur Mza. 64
1760,1963,La Tropilla,Ciudadela
1761,1964,Bahia Solano,Padre Juan Corti
1762,1965,Cerro Hermitte,Padre Juan Corti
1763,1966,Cerro Tres Cruces,Padre Juan Corti
1764,1967,Cerro Mercedario,Padre Juan Corti
1765,1968,Cerro Cazadero,Padre Juan Corti
1766,1969,Puerto Visser,Padre Juan Corti
1767,1970,Cerro El Condor,Padre Juan Corti
1768,1971,Cerro La Plata,Padre Juan Corti - Ciudadela
1769,1972,Cerro Ojos del Salado,Padre Juan Corti
1770,1973,Monte Pissis,Padre Juan Corti
1771,1974,Cerro Torre,Padre Juan Corti
1772,1975,Cerro Domuyo,Padre Juan Corti
1773,1976,Cerro El Dedal,Padre Juan Corti - Ciudadela
1774,1977,Cerro Monje,Ciudadela
1775,1978,Calle 1978,Gasoducto - Entre Mza. 268 Y 73
1776,1979,Calle 1979,Gasoducto - Este Mza. 73
1777,1980,Calle 1980,Gasoducto - Sur Parcela 5
1778,1981,Calle 1981,Gasoducto - Oeste Mza. 300
1779,1982,El Rastreador,Ciudadela
1780,1983,El Paisano,Ciudadela
1781,1984,Calle 1984,"Chacras - ""Faldeo Cerro"" - Norte Mzos. 283 A 286"
1782,1985,Calle 1985,"Chacras - ""Faldeo Cerro"" - Norte Mzos. 275 A 279"
1783,1986,Calle 1986,"Chacras - ""Faldeo Cerro"" - Entre Mzos. 281 Y 282"
1784,1987,Calle 1987,"Chacras - ""Faldeo Cerro"" - Entre Mzos. 280 Y 286"
1785,1988,Calle 1988,"Chacras - ""Faldeo Cerro"" - Entre Mzos. 278 Y 279"
1786,1989,Calle 1989,"Chacras - ""Faldeo Cerro"" - Entre Mzos. 285 Y 286"
1787,1990,Calle 1990,"Chacras - ""Faldeo Cerro"" - Entre Mzos. 284 Y 285"
1788,1991,Calle 1991,"Chacras - ""Faldeo Cerro"" - Entre Mzos. 275 Y 276"
